OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPriceINR,DiscountRate,SalesINR,ProfitINR,City,State,Channel,PaymentMethod
O31588,2023-04-06,C2171,P1016,Sunglasses UV,General,1,36778,0.1,33100,14290,Salem,Tamil Nadu,Marketplace,Debit Card
O31589,2023-09-18,C2255,P1020,Vacuum Cleaner,General,1,15965,0.1,14368,3765,Madurai,Tamil Nadu,Website,Debit Card
O31590,2023-01-16,C2395,P1014,Makeup Kit,General,2,44484,0.15,75622,21716,Erode,Tamil Nadu,Website,COD
O31591,2024-08-13,C2217,P1019,Home Heater,General,1,58187,0.1,52368,20525,Vellore,Tamil Nadu,Website,Wallet
O31592,2024-09-01,C2130,P1005,Wireless Earbuds,General,1,44929,0.0,44929,19724,Dindigul,Tamil Nadu,Marketplace,UPI
O31593,2023-04-21,C2269,P1007,"Laptop 14""",General,1,34499,0.0,34499,10355,Nagercoil,Tamil Nadu,Marketplace,COD
O31594,2023-08-26,C2341,P1030,Smart Light Bulb,General,2,34154,0.0,68308,27508,Tirunelveli,Tamil Nadu,Mobile App,Debit Card
O31595,2025-04-30,C2375,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,9437,Karur,Tamil Nadu,Marketplace,Credit Card
O31596,2024-05-25,C2288,P1004,"Smartphone 6.5""",General,2,13735,0.0,27470,9588,Chennai,Tamil Nadu,Mobile App,COD
O31597,2025-04-06,C2068,P1004,"Smartphone 6.5""",General,2,13735,0.05,26096,9504,Karur,Tamil Nadu,Mobile App,Wallet
O31598,2025-03-26,C2450,P1009,Fitness Band,General,1,21672,0.1,19504,3214,Karur,Tamil Nadu,Website,COD
O31599,2024-02-11,C2128,P1012,Air Fryer 3.5L,General,1,40718,0.05,38682,11427,Dindigul,Tamil Nadu,Marketplace,Credit Card
O31600,2024-08-16,C2262,P1006,Bluetooth Speaker,General,1,45274,0.15,38482,7307,Kanchipuram,Tamil Nadu,Mobile App,UPI
O31601,2024-01-05,C2431,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,13984,Coimbatore,Tamil Nadu,Website,Debit Card
O31602,2023-09-03,C2410,P1020,Vacuum Cleaner,General,1,15965,0.05,15166,4482,Nagercoil,Tamil Nadu,Mobile App,Wallet
O31603,2025-07-10,C2455,P1019,Home Heater,General,1,58187,0.0,58187,19728,Coimbatore,Tamil Nadu,Mobile App,COD
O31604,2024-09-13,C2193,P1017,Mobile Cover,General,3,40581,0.0,121743,32501,Coimbatore,Tamil Nadu,Marketplace,Wallet
O31605,2023-11-16,C2386,P1009,Fitness Band,General,1,21672,0.0,21672,3905,Nagercoil,Tamil Nadu,Mobile App,Wallet
O31606,2023-10-02,C2244,P1027,Yoga Mat,General,2,35779,0.0,71558,25627,Coimbatore,Tamil Nadu,Website,Credit Card
O31607,2024-05-01,C2323,P1008,Backpack 25L,General,1,42606,0.0,42606,17507,Madurai,Tamil Nadu,Website,Credit Card
O31608,2023-08-26,C2256,P1029,USB-C Cable,General,3,27263,0.0,81789,17352,Karur,Tamil Nadu,Mobile App,COD
O31609,2025-04-01,C2154,P1015,Wrist Watch,General,2,2573,0.0,5146,1911,Chennai,Tamil Nadu,Mobile App,COD
O31610,2025-10-23,C2472,P1015,Wrist Watch,General,2,2573,0.1,4631,2021,Chennai,Tamil Nadu,Website,Credit Card
O31611,2025-09-03,C2068,P1029,USB-C Cable,General,2,27263,0.15,46347,14188,Karur,Tamil Nadu,Mobile App,Debit Card
O31612,2025-04-08,C2342,P1006,Bluetooth Speaker,General,1,45274,0.15,38482,7107,Karur,Tamil Nadu,Mobile App,Wallet
O31613,2024-10-21,C2355,P1008,Backpack 25L,General,1,42606,0.0,42606,19430,Ramanathapuram,Tamil Nadu,Marketplace,Wallet
O31614,2024-08-28,C2425,P1009,Fitness Band,General,1,21672,0.0,21672,4779,Nagercoil,Tamil Nadu,Mobile App,Debit Card
O31615,2024-10-31,C2206,P1027,Yoga Mat,General,1,35779,0.05,33990,16539,Kanchipuram,Tamil Nadu,Marketplace,UPI
O31616,2025-04-02,C2475,P1010,"LED Smart TV 43""",General,2,11741,0.1,21133,9057,Madurai,Tamil Nadu,Website,Wallet
O31617,2024-11-02,C2257,P1006,Bluetooth Speaker,General,2,45274,0.0,90548,13555,Vellore,Tamil Nadu,Website,COD
O31618,2024-01-25,C2162,P1025,Car Mobile Holder,General,1,18901,0.0,18901,4790,Nagercoil,Tamil Nadu,Marketplace,Credit Card
O31619,2025-01-30,C2401,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,713,Erode,Tamil Nadu,Website,Credit Card
O31620,2023-05-12,C2208,P1023,Bluetooth Keyboard,General,2,2007,0.0,4014,1586,Madurai,Tamil Nadu,Website,Credit Card
O31621,2023-03-11,C2249,P1010,"LED Smart TV 43""",General,3,11741,0.0,35223,12007,Madurai,Tamil Nadu,Website,COD
O31622,2023-09-14,C2228,P1030,Smart Light Bulb,General,1,34154,0.0,34154,13851,Tiruchirappalli,Tamil Nadu,Website,Credit Card
O31623,2024-05-26,C2412,P1029,USB-C Cable,General,1,27263,0.05,25899,7915,Vellore,Tamil Nadu,Website,Wallet
O31624,2025-07-18,C2032,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,9325,Karur,Tamil Nadu,Marketplace,Wallet
O31625,2023-08-06,C2290,P1013,Ceramic Dinner Set,General,2,13748,0.1,24746,5453,Ramanathapuram,Tamil Nadu,Website,Credit Card
O31626,2023-06-22,C2103,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,12552,Tiruchirappalli,Tamil Nadu,Mobile App,COD
O31627,2025-11-08,C2112,P1012,Air Fryer 3.5L,General,2,40718,0.05,77364,18500,Coimbatore,Tamil Nadu,Website,UPI
O31628,2024-11-17,C2362,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,743,Tiruchirappalli,Tamil Nadu,Mobile App,UPI
O31629,2024-06-27,C2158,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2705,Madurai,Tamil Nadu,Marketplace,COD
O31630,2023-08-28,C2240,P1010,"LED Smart TV 43""",General,2,11741,0.0,23482,10330,Nagercoil,Tamil Nadu,Mobile App,Debit Card
O31631,2023-12-10,C2143,P1029,USB-C Cable,General,1,27263,0.0,27263,7161,Tiruchirappalli,Tamil Nadu,Marketplace,Credit Card
O31632,2023-04-19,C2210,P1021,Office Chair,General,2,40438,0.0,80876,26824,Kanchipuram,Tamil Nadu,Marketplace,Wallet
O31633,2025-12-11,C2004,P1002,Women's Kurta,General,1,5580,0.0,5580,2386,Salem,Tamil Nadu,Marketplace,UPI
O31634,2024-12-05,C2293,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3291,Madurai,Tamil Nadu,Marketplace,COD
O31635,2025-01-13,C2078,P1014,Makeup Kit,General,1,44484,0.0,44484,13155,Kanchipuram,Tamil Nadu,Mobile App,Debit Card
O31636,2024-12-31,C2364,P1021,Office Chair,General,1,40438,0.0,40438,15815,Vellore,Tamil Nadu,Marketplace,COD
O31637,2025-09-22,C2487,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,6657,Erode,Tamil Nadu,Mobile App,UPI
O31638,2024-08-16,C2034,P1005,Wireless Earbuds,General,1,44929,0.05,42682,20218,Dindigul,Tamil Nadu,Mobile App,COD
O31639,2023-11-03,C2232,P1005,Wireless Earbuds,General,1,44929,0.05,42682,21031,Erode,Tamil Nadu,Website,COD
O31640,2024-07-23,C2299,P1019,Home Heater,General,1,58187,0.0,58187,22980,Ramanathapuram,Tamil Nadu,Mobile App,Debit Card
O31641,2025-12-12,C2241,P1014,Makeup Kit,General,1,44484,0.05,42259,14225,Erode,Tamil Nadu,Website,UPI
O31642,2025-08-29,C2046,P1015,Wrist Watch,General,1,2573,0.05,2444,819,Nagercoil,Tamil Nadu,Marketplace,COD
O31643,2025-11-15,C2046,P1003,Running Shoes,General,1,10746,0.0,10746,4681,Nagercoil,Tamil Nadu,Marketplace,COD
O31644,2024-03-04,C2158,P1015,Wrist Watch,General,1,2573,0.1,2315,867,Madurai,Tamil Nadu,Marketplace,COD
O31645,2023-10-19,C2083,P1009,Fitness Band,General,1,21672,0.0,21672,4509,Chennai,Tamil Nadu,Mobile App,COD
O31646,2023-04-05,C2005,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,13013,Chennai,Tamil Nadu,Marketplace,Debit Card
O31647,2025-01-28,C2325,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,833,Nagercoil,Tamil Nadu,Mobile App,Debit Card
O31648,2024-07-22,C2258,P1003,Running Shoes,General,1,10746,0.0,10746,4620,Thoothukudi,Tamil Nadu,Marketplace,COD
O31649,2023-11-06,C2358,P1026,Water Bottle Stainless,General,2,19302,0.0,38604,5790,Erode,Tamil Nadu,Marketplace,Debit Card
O31650,2024-02-26,C2285,P1006,Bluetooth Speaker,General,1,45274,0.1,40746,6651,Salem,Tamil Nadu,Website,Debit Card
O31651,2023-04-12,C2414,P1011,Kitchen Mixer Grinder,General,1,28645,0.05,27212,8991,Thoothukudi,Tamil Nadu,Marketplace,Debit Card
O31652,2024-06-23,C2127,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3547,Ramanathapuram,Tamil Nadu,Website,Wallet
O31653,2023-09-06,C2300,P1002,Women's Kurta,General,2,5580,0.0,11160,4322,Chennai,Tamil Nadu,Marketplace,UPI
O31654,2025-09-13,C2368,P1008,Backpack 25L,General,2,42606,0.05,80951,34956,Ramanathapuram,Tamil Nadu,Mobile App,Credit Card
O31655,2024-08-20,C2405,P1025,Car Mobile Holder,General,2,18901,0.05,35911,10329,Ramanathapuram,Tamil Nadu,Marketplace,Wallet
O31656,2024-12-03,C2400,P1022,Desk Lamp,General,2,42456,0.15,72175,27007,Madurai,Tamil Nadu,Website,Wallet
O31657,2023-04-11,C2490,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4923,Nagercoil,Tamil Nadu,Mobile App,Wallet
O31658,2024-02-05,C2212,P1014,Makeup Kit,General,1,44484,0.0,44484,13730,Tirunelveli,Tamil Nadu,Mobile App,UPI
O31659,2025-08-14,C2322,P1015,Wrist Watch,General,1,2573,0.05,2444,1051,Coimbatore,Tamil Nadu,Mobile App,Credit Card
O31660,2023-06-17,C2060,P1016,Sunglasses UV,General,1,36778,0.05,34939,17891,Madurai,Tamil Nadu,Website,Credit Card
O31661,2025-10-22,C2338,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,9175,Tiruchirappalli,Tamil Nadu,Website,Wallet
O31662,2024-08-22,C2474,P1011,Kitchen Mixer Grinder,General,2,28645,0.0,57290,18013,Kanchipuram,Tamil Nadu,Marketplace,COD
O31663,2023-02-19,C2044,P1030,Smart Light Bulb,General,2,34154,0.05,64892,33677,Karur,Tamil Nadu,Mobile App,Credit Card
O31664,2023-12-04,C2300,P1027,Yoga Mat,General,1,35779,0.0,35779,16080,Chennai,Tamil Nadu,Website,Credit Card
O31665,2023-04-19,C2419,P1015,Wrist Watch,General,1,2573,0.0,2573,1061,Chennai,Tamil Nadu,Website,UPI
O31666,2025-03-11,C2284,P1009,Fitness Band,General,1,21672,0.0,21672,4689,Tirunelveli,Tamil Nadu,Website,Debit Card
O31667,2025-12-31,C2331,P1011,Kitchen Mixer Grinder,General,2,28645,0.0,57290,19070,Dindigul,Tamil Nadu,Marketplace,UPI
O31668,2023-10-01,C2145,P1019,Home Heater,General,1,58187,0.05,55277,27992,Salem,Tamil Nadu,Website,UPI
O31669,2023-04-10,C2490,P1022,Desk Lamp,General,2,42456,0.05,80666,37568,Nagercoil,Tamil Nadu,Mobile App,Credit Card
O31670,2023-05-11,C2428,P1001,Men's Cotton T-Shirt,General,2,16338,0.05,31042,4942,Nagercoil,Tamil Nadu,Website,Credit Card
O31671,2023-09-27,C2430,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4104,Madurai,Tamil Nadu,Marketplace,Credit Card
O31672,2024-04-30,C2011,P1023,Bluetooth Keyboard,General,1,2007,0.05,1906,860,Nagercoil,Tamil Nadu,Marketplace,Credit Card
O31673,2024-02-25,C2432,P1022,Desk Lamp,General,2,42456,0.0,84912,38783,Tiruchirappalli,Tamil Nadu,Mobile App,COD
O31674,2024-02-02,C2312,P1030,Smart Light Bulb,General,1,34154,0.05,32446,17257,Tirunelveli,Tamil Nadu,Website,Wallet
O31675,2024-09-22,C2013,P1029,USB-C Cable,General,1,27263,0.0,27263,7370,Erode,Tamil Nadu,Marketplace,Debit Card
O31676,2024-02-17,C2323,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3802,Madurai,Tamil Nadu,Mobile App,Wallet
O31677,2024-08-17,C2233,P1016,Sunglasses UV,General,2,36778,0.0,73556,28327,Tiruchirappalli,Tamil Nadu,Website,Wallet
O31678,2025-11-10,C2060,P1030,Smart Light Bulb,General,3,34154,0.0,102462,48328,Madurai,Tamil Nadu,Mobile App,COD
O31679,2025-04-24,C2076,P1014,Makeup Kit,General,2,44484,0.0,88968,21978,Ramanathapuram,Tamil Nadu,Website,Debit Card
O31680,2023-06-18,C2029,P1019,Home Heater,General,1,58187,0.0,58187,23272,Coimbatore,Tamil Nadu,Website,UPI
O31681,2024-04-12,C2295,P1025,Car Mobile Holder,General,1,18901,0.0,18901,4892,Kanchipuram,Tamil Nadu,Mobile App,COD
O31682,2024-05-19,C2204,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,15711,Erode,Tamil Nadu,Marketplace,Wallet
O31683,2025-01-12,C2377,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3036,Salem,Tamil Nadu,Mobile App,UPI
O31684,2024-06-04,C2425,P1013,Ceramic Dinner Set,General,1,13748,0.1,12373,3127,Nagercoil,Tamil Nadu,Mobile App,UPI
O31685,2024-01-27,C2028,P1008,Backpack 25L,General,1,42606,0.0,42606,15878,Ramanathapuram,Tamil Nadu,Website,Credit Card
O31686,2023-04-05,C2247,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,4387,Chennai,Tamil Nadu,Mobile App,Credit Card
O31687,2023-08-13,C2185,P1002,Women's Kurta,General,2,5580,0.1,10044,4875,Salem,Tamil Nadu,Mobile App,Wallet
O31688,2024-01-20,C2055,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,605,Ramanathapuram,Tamil Nadu,Website,UPI
O31689,2023-12-04,C2211,P1008,Backpack 25L,General,2,42606,0.0,85212,43597,Madurai,Tamil Nadu,Website,COD
O31690,2025-08-02,C2142,P1013,Ceramic Dinner Set,General,2,13748,0.0,27496,6659,Vellore,Tamil Nadu,Marketplace,Debit Card
O31691,2025-04-29,C2144,P1007,"Laptop 14""",General,1,34499,0.05,32774,9151,Vellore,Tamil Nadu,Marketplace,Credit Card
O31692,2024-11-28,C2476,P1002,Women's Kurta,General,1,5580,0.0,5580,1817,Chennai,Tamil Nadu,Marketplace,COD
O31693,2023-03-07,C2255,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3559,Madurai,Tamil Nadu,Website,Debit Card
O31694,2023-01-09,C2289,P1021,Office Chair,General,1,40438,0.0,40438,12964,Dindigul,Tamil Nadu,Marketplace,UPI
O31695,2024-09-01,C2314,P1012,Air Fryer 3.5L,General,2,40718,0.0,81436,24143,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O31696,2024-12-30,C2425,P1018,Power Bank 10000mAh,General,1,47180,0.05,44821,13702,Nagercoil,Tamil Nadu,Mobile App,UPI
O31697,2024-05-06,C2343,P1023,Bluetooth Keyboard,General,1,2007,0.05,1906,692,Kanchipuram,Tamil Nadu,Website,Wallet
O31698,2024-01-04,C2420,P1001,Men's Cotton T-Shirt,General,1,16338,0.1,14704,2175,Tiruchirappalli,Tamil Nadu,Mobile App,Wallet
O31699,2024-11-05,C2113,P1005,Wireless Earbuds,General,1,44929,0.0,44929,17881,Dindigul,Tamil Nadu,Website,COD
O31700,2024-01-09,C2248,P1015,Wrist Watch,General,1,2573,0.0,2573,1106,Madurai,Tamil Nadu,Mobile App,Credit Card
O31701,2023-11-15,C2066,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,7611,Coimbatore,Tamil Nadu,Marketplace,Wallet
O31702,2023-02-24,C2204,P1005,Wireless Earbuds,General,2,44929,0.0,89858,39121,Erode,Tamil Nadu,Mobile App,Wallet
O31703,2024-04-01,C2413,P1012,Air Fryer 3.5L,General,2,40718,0.0,81436,20579,Tirunelveli,Tamil Nadu,Mobile App,Credit Card
O31704,2023-12-03,C2009,P1018,Power Bank 10000mAh,General,2,47180,0.05,89642,27052,Dindigul,Tamil Nadu,Marketplace,Wallet
O31705,2025-12-15,C2334,P1014,Makeup Kit,General,1,44484,0.0,44484,11729,Madurai,Tamil Nadu,Marketplace,COD
O31706,2025-01-02,C2356,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2573,Coimbatore,Tamil Nadu,Website,COD
O31707,2025-01-24,C2132,P1029,USB-C Cable,General,1,27263,0.0,27263,5434,Salem,Tamil Nadu,Mobile App,COD
O31708,2024-03-02,C2160,P1015,Wrist Watch,General,1,2573,0.0,2573,878,Tirunelveli,Tamil Nadu,Marketplace,UPI
O31709,2025-08-16,C2332,P1021,Office Chair,General,2,40438,0.05,76832,32015,Tirunelveli,Tamil Nadu,Marketplace,COD
O31710,2023-05-25,C2029,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,11584,Coimbatore,Tamil Nadu,Mobile App,UPI
O31711,2025-09-22,C2293,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,5012,Madurai,Tamil Nadu,Mobile App,COD
O31712,2025-12-05,C2140,P1001,Men's Cotton T-Shirt,General,2,16338,0.0,32676,5009,Vellore,Tamil Nadu,Marketplace,Debit Card
O31713,2023-10-29,C2128,P1015,Wrist Watch,General,1,2573,0.0,2573,1067,Dindigul,Tamil Nadu,Mobile App,COD
O31714,2025-06-27,C2431,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,15700,Coimbatore,Tamil Nadu,Website,COD
O31715,2024-09-02,C2176,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,9365,Madurai,Tamil Nadu,Website,UPI
O31716,2024-11-19,C2300,P1027,Yoga Mat,General,2,35779,0.05,67980,31619,Chennai,Tamil Nadu,Marketplace,COD
O31717,2024-05-04,C2273,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,8899,Salem,Tamil Nadu,Mobile App,Wallet
O31718,2024-06-15,C2325,P1006,Bluetooth Speaker,General,1,45274,0.05,43010,6931,Nagercoil,Tamil Nadu,Website,COD
O31719,2024-06-22,C2276,P1030,Smart Light Bulb,General,1,34154,0.0,34154,14629,Ramanathapuram,Tamil Nadu,Mobile App,UPI
O31720,2023-07-09,C2166,P1024,Mouse Wireless,General,2,22771,0.0,45542,13044,Nagercoil,Tamil Nadu,Marketplace,COD
O31721,2024-12-06,C2089,P1022,Desk Lamp,General,2,42456,0.0,84912,35880,Nagercoil,Tamil Nadu,Marketplace,Wallet
O31722,2024-02-12,C2300,P1020,Vacuum Cleaner,General,2,15965,0.15,27140,9321,Chennai,Tamil Nadu,Marketplace,Debit Card
O31723,2024-10-01,C2213,P1007,"Laptop 14""",General,1,34499,0.1,31049,9650,Kanchipuram,Tamil Nadu,Website,Debit Card
O31724,2024-04-30,C2041,P1020,Vacuum Cleaner,General,1,15965,0.1,14368,4455,Salem,Tamil Nadu,Website,Wallet
O31725,2023-06-17,C2112,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,7501,Coimbatore,Tamil Nadu,Website,COD
O31726,2024-02-23,C2177,P1008,Backpack 25L,General,1,42606,0.0,42606,15947,Madurai,Tamil Nadu,Website,Credit Card
O31727,2024-04-27,C2174,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,12593,Madurai,Tamil Nadu,Marketplace,Wallet
O31728,2023-05-13,C2082,P1015,Wrist Watch,General,2,2573,0.1,4631,1607,Tiruchirappalli,Tamil Nadu,Mobile App,Debit Card
O31729,2024-06-30,C2081,P1029,USB-C Cable,General,2,27263,0.05,51799,10857,Nagercoil,Tamil Nadu,Mobile App,Credit Card
O31730,2025-03-12,C2112,P1002,Women's Kurta,General,1,5580,0.0,5580,2098,Coimbatore,Tamil Nadu,Website,Wallet
O31731,2023-08-28,C2254,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,4014,Coimbatore,Tamil Nadu,Mobile App,UPI
O31732,2025-02-13,C2166,P1029,USB-C Cable,General,2,27263,0.05,51799,10943,Nagercoil,Tamil Nadu,Mobile App,Wallet
O31733,2023-03-28,C2158,P1027,Yoga Mat,General,1,35779,0.1,32201,15352,Madurai,Tamil Nadu,Website,Wallet
O31734,2025-12-18,C2170,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,4051,Kanchipuram,Tamil Nadu,Marketplace,Debit Card
O31735,2024-07-27,C2266,P1001,Men's Cotton T-Shirt,General,2,16338,0.1,29408,4643,Vellore,Tamil Nadu,Mobile App,UPI
O31736,2024-05-08,C2122,P1004,"Smartphone 6.5""",General,2,13735,0.0,27470,7550,Thoothukudi,Tamil Nadu,Mobile App,UPI
O31737,2025-04-30,C2286,P1030,Smart Light Bulb,General,3,34154,0.05,97338,49362,Vellore,Tamil Nadu,Marketplace,Credit Card
O31738,2024-03-23,C2055,P1014,Makeup Kit,General,1,44484,0.1,40035,11569,Ramanathapuram,Tamil Nadu,Website,Wallet
O31739,2023-05-10,C2309,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3763,Tiruchirappalli,Tamil Nadu,Marketplace,Credit Card
O31740,2023-11-25,C2047,P1003,Running Shoes,General,1,10746,0.0,10746,4378,Vellore,Tamil Nadu,Website,Credit Card
O31741,2025-01-10,C2212,P1026,Water Bottle Stainless,General,1,19302,0.05,18336,3273,Tirunelveli,Tamil Nadu,Mobile App,Wallet
O31742,2024-04-04,C2447,P1015,Wrist Watch,General,2,2573,0.15,4374,1544,Thoothukudi,Tamil Nadu,Marketplace,UPI
O31743,2024-08-14,C2421,P1009,Fitness Band,General,1,21672,0.0,21672,4757,Erode,Tamil Nadu,Website,Credit Card
O31744,2023-08-05,C2243,P1014,Makeup Kit,General,1,44484,0.0,44484,12072,Madurai,Tamil Nadu,Website,UPI
O31745,2025-02-26,C2491,P1026,Water Bottle Stainless,General,2,19302,0.0,38604,6839,Erode,Tamil Nadu,Mobile App,Credit Card
O31746,2024-01-08,C2365,P1007,"Laptop 14""",General,1,34499,0.0,34499,9860,Dindigul,Tamil Nadu,Mobile App,UPI
O31747,2025-03-31,C2223,P1001,Men's Cotton T-Shirt,General,2,16338,0.0,32676,5110,Kanchipuram,Tamil Nadu,Mobile App,UPI
O31748,2023-02-10,C2243,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,760,Madurai,Tamil Nadu,Marketplace,Debit Card
O31749,2024-03-09,C2398,P1028,Gaming Headset,General,2,21857,0.0,43714,19147,Kanchipuram,Tamil Nadu,Mobile App,Wallet
O31750,2024-09-07,C2363,P1020,Vacuum Cleaner,General,2,15965,0.0,31930,7066,Vellore,Tamil Nadu,Website,Credit Card
O31751,2025-12-17,C2469,P1021,Office Chair,General,2,40438,0.15,68744,30179,Nagercoil,Tamil Nadu,Mobile App,UPI
O31752,2024-07-10,C2320,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,12795,Nagercoil,Tamil Nadu,Website,COD
O31753,2025-08-05,C2091,P1007,"Laptop 14""",General,1,34499,0.0,34499,9737,Ramanathapuram,Tamil Nadu,Website,Credit Card
O31754,2024-04-11,C2425,P1009,Fitness Band,General,1,21672,0.0,21672,4723,Nagercoil,Tamil Nadu,Marketplace,Credit Card
O31755,2023-04-04,C2081,P1007,"Laptop 14""",General,2,34499,0.0,68998,24331,Nagercoil,Tamil Nadu,Website,Wallet
O31756,2024-07-04,C2421,P1004,"Smartphone 6.5""",General,2,13735,0.05,26096,8703,Erode,Tamil Nadu,Mobile App,Credit Card
O31757,2024-01-26,C2082,P1006,Bluetooth Speaker,General,1,45274,0.05,43010,9317,Tiruchirappalli,Tamil Nadu,Marketplace,UPI
O31758,2024-12-16,C2220,P1002,Women's Kurta,General,1,5580,0.0,5580,2250,Nagercoil,Tamil Nadu,Website,UPI
O31759,2024-08-10,C2229,P1028,Gaming Headset,General,1,21857,0.0,21857,8049,Chennai,Tamil Nadu,Mobile App,Wallet
O31760,2024-07-15,C2218,P1013,Ceramic Dinner Set,General,2,13748,0.1,24746,5213,Ramanathapuram,Tamil Nadu,Website,Wallet
O31761,2024-03-25,C2472,P1016,Sunglasses UV,General,1,36778,0.0,36778,13553,Chennai,Tamil Nadu,Mobile App,UPI
O31762,2024-10-21,C2220,P1002,Women's Kurta,General,2,5580,0.05,10602,4034,Nagercoil,Tamil Nadu,Website,UPI
O31763,2024-04-05,C2174,P1003,Running Shoes,General,1,10746,0.0,10746,3221,Madurai,Tamil Nadu,Mobile App,Wallet
O31764,2024-05-30,C2385,P1008,Backpack 25L,General,1,42606,0.0,42606,15862,Karur,Tamil Nadu,Marketplace,COD
O31765,2024-01-01,C2403,P1023,Bluetooth Keyboard,General,1,2007,0.05,1906,727,Nagercoil,Tamil Nadu,Marketplace,Wallet
O31766,2025-11-07,C2306,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,9277,Erode,Tamil Nadu,Mobile App,UPI
O31767,2023-09-22,C2386,P1029,USB-C Cable,General,2,27263,0.1,49073,13836,Nagercoil,Tamil Nadu,Website,Debit Card
O31768,2025-06-16,C2146,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2837,Vellore,Tamil Nadu,Marketplace,Credit Card
O31769,2024-07-10,C2359,P1012,Air Fryer 3.5L,General,1,40718,0.1,36646,11997,Tirunelveli,Tamil Nadu,Marketplace,COD
O31770,2025-10-03,C2225,P1027,Yoga Mat,General,1,35779,0.0,35779,12133,Ramanathapuram,Tamil Nadu,Marketplace,Debit Card
O31771,2023-03-07,C2444,P1007,"Laptop 14""",General,1,34499,0.0,34499,11963,Tirunelveli,Tamil Nadu,Mobile App,Debit Card
O31772,2025-02-03,C2172,P1002,Women's Kurta,General,1,5580,0.05,5301,1903,Ramanathapuram,Tamil Nadu,Website,UPI
O31773,2023-04-16,C2431,P1003,Running Shoes,General,1,10746,0.0,10746,3272,Coimbatore,Tamil Nadu,Mobile App,Wallet
O31774,2024-07-15,C2213,P1013,Ceramic Dinner Set,General,2,13748,0.0,27496,6900,Kanchipuram,Tamil Nadu,Website,Wallet
O31775,2023-12-27,C2368,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,4141,Ramanathapuram,Tamil Nadu,Mobile App,Wallet
O31776,2024-06-08,C2088,P1004,"Smartphone 6.5""",General,2,13735,0.0,27470,7339,Ramanathapuram,Tamil Nadu,Website,Debit Card
O31777,2024-08-12,C2241,P1027,Yoga Mat,General,2,35779,0.0,71558,30843,Erode,Tamil Nadu,Marketplace,Credit Card
O31778,2025-10-01,C2480,P1014,Makeup Kit,General,1,44484,0.0,44484,12640,Thoothukudi,Tamil Nadu,Marketplace,Wallet
O31779,2025-07-26,C2479,P1008,Backpack 25L,General,1,42606,0.0,42606,16283,Dindigul,Tamil Nadu,Marketplace,UPI
O31780,2024-10-20,C2171,P1021,Office Chair,General,1,40438,0.0,40438,17865,Salem,Tamil Nadu,Mobile App,Credit Card
O31781,2023-12-10,C2293,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,8032,Madurai,Tamil Nadu,Marketplace,COD
O31782,2025-09-05,C2433,P1015,Wrist Watch,General,1,2573,0.0,2573,892,Vellore,Tamil Nadu,Website,Wallet
O31783,2023-06-29,C2451,P1004,"Smartphone 6.5""",General,2,13735,0.0,27470,8100,Nagercoil,Tamil Nadu,Website,COD
